estado;cidade;bairro;rua;cep;numero;latitude;longitude
Sao Paulo;Mogi Guacu;Jardim Santa Terezinha;Orlando Girard Franco   ;13848226;105;-22.3679387;-46.9432454
Sao Paulo;Mogi Guacu;Jardim Boa Vista;Octavio Franco    ;13848443;161;-21.9712313;-46.7947989
Sao Paulo;Mogi Guacu;Jardim Chaparral II;Marcilio Leme    ;13848871;199;-21.9734544;-46.8176155
Sao Paulo;Sao Joao da Boa Vista;Jardim Santa Rita;Joao Ferreira Giao   ;13871097;57;-21.9712313;-46.7947989
Sao Paulo;Sao Joao da Boa Vista;Jardim Novo Horizonte;Paulo Marcio B. Amaral  ;13872467;134;-22.0056323;-46.7814495
Sao Paulo;Sao Joao da Boa Vista;Vila Valentin;Maurilio Alvares    ;13873060;55;-22.0061421;-46.783807
Sao Paulo;Sao Joao da Boa Vista;Jardim dos Ipes II;Palmira Maria de Souza  ;13876604;95;-22.6990488;-46.7522544
Sao Paulo;Sao Joao da Boa Vista;Jardim Lucas Teixeira;Jose Paulino    ;13876842;164;-22.7080593;-46.7726654
Sao Paulo;Amparo;Centro;Doutor Virgilio Paiva Junior  ;13900271;32;-22.697789;-46.7948441
Sao Paulo;Amparo;Residencial Paulistano;Maria Castelucci    ;13901264;168;-22.718924;-46.8013022
Sao Paulo;Amparo;Jardim Santa Helena;do Jaburu    ;13901400;268;-22.4314787;-46.812487
Sao Paulo;Amparo;Jardim Silvestre I;Rosario Ferrari    ;13905467;201;-22.4519949;-46.8108102
Sao Paulo;Itapira;Vila Vieira;Mexico     ;13972263;93;-22.4333363;-46.8367982
Sao Paulo;Itapira;Parque Fortaleza;Olegario Pereira da Silva  ;13973026;82;-22.4274038;-46.8368718
Sao Paulo;Itapira;Nova Itapira;Marechal Rondon    ;13974210;108;-21.1695497;-47.8467626
Sao Paulo;Itapira;Vila Santa Marta;dos Girassois    ;13976405;186;-21.1925894;-47.8146442
Sao Paulo;Ribeirao Preto;Jardim Botanico;O     ;14021729;282;-21.1955452;-47.839229
Sao Paulo;Ribeirao Preto;Alto da Boa Vista;Sete de Setembro   ;14025200;27;-21.2028878;-47.8334795
Sao Paulo;Ribeirao Preto;Parque Ribeirao Preto;Monteiro Lobato    ;14031243;175;-21.2014424;-47.8419914
Sao Paulo;Ribeirao Preto;Jardim Marchesi;Abel Conceicao    ;14031276;63;-21.1808066;-47.7256085
Sao Paulo;Ribeirao Preto;Parque Ribeirao Preto;Alfredo Condeixa    ;14031383;208;-21.1807729;-47.7255868
Sao Paulo;Ribeirao Preto;Jardim Progresso;A-14     ;14031842;142;-21.1704008;-47.8103238
Sao Paulo;Ribeirao Preto;Jardim Progresso;A-15     ;14031843;144;-21.1704008;-47.8103238
Sao Paulo;Ribeirao Preto;Jardim Recreio;Magnolias     ;14040299;25;-21.1329476;-47.8138457
Sao Paulo;Ribeirao Preto;Jardim Doutor Paulo Gomes Romeo;Albino Rodrigues de Almeida  ;14056711;214;-21.1362094;-47.8270498
Sao Paulo;Ribeirao Preto;Jardim Jandaia;Japura     ;14060406;55;-21.1704008;-47.8103238
Sao Paulo;Ribeirao Preto;Jardim Jose Sampaio Junior;Elydio Pontes    ;14065270;101;-21.1704008;-47.8103238
Sao Paulo;Ribeirao Preto;Parque dos Sabias;Dirce de Almeida Fantini  ;14070732;110;-21.1247245;-47.7818443
Sao Paulo;Ribeirao Preto;Adelino Simioni;Joao Saretta Neto   ;14071570;273;-21.149759;-47.7924378
Sao Paulo;Ribeirao Preto;Vila Carvalho;Campinas     ;14075070;208;-21.1597886;-47.7887729
Sao Paulo;Ribeirao Preto;Vila Mariana;Guiana Francesa    ;14075220;18;-21.1512459;-47.7864003
Sao Paulo;Ribeirao Preto;Independencia;Modesto Junqueira    ;14076120;163;-21.1704008;-47.8103238
Sao Paulo;Ribeirao Preto;Independencia;Professor Joao Salles Pupo  ;14076430;231;-21.1704008;-47.8103238
Sao Paulo;Ribeirao Preto;Jardim Professor Antonio Palocci;Maria do Rosario Kenan  ;14079100;215;-21.1635064;-47.8026003
Sao Paulo;Ribeirao Preto;Jardim Porto Seguro;Doutor Antonio Atallah   ;14079624;138;-21.1760351;-47.774498
Sao Paulo;Ribeirao Preto;Campos Eliseos;da Saudade    ;14080000;214;-21.1910979;-47.7706163
Sao Paulo;Ribeirao Preto;Jardim Novo Mundo;Doutor Morais Lima   ;14092160;130;-21.1704008;-47.8103238
Sao Paulo;Ribeirao Preto;Parque Industrial Lagoinha;Benedicta Rodrigues Domingos   ;14095050;61;-21.1236715;-47.9991624
Sao Paulo;Ribeirao Preto;Jardim Cybelli;Mozart Gomes Martins   ;14098834;164;-21.1202866;-47.9955535
Sao Paulo;Sertaozinho;Jardim Primeiro de Maio;Theodoro Rodrigues    ;14161187;46;-21.1229086;-48.0019291
Sao Paulo;Sertaozinho;Jardim Jamaica;Guerino Molesin    ;14164110;270;-21.107829;-47.9873078
Sao Paulo;Sertaozinho;Jardim Nassim Mamed;Ernesto Matricardi    ;14164160;162;-21.1431049;-47.9752635
Sao Paulo;Sertaozinho;Jardim Santa Rosa;Jose Americo Baratela   ;14165458;54;-21.1409569;-48.0017985
Sao Paulo;Sertaozinho;Jardim Sao Sebastiao;Luiz Lopes    ;14169218;119;-21.1549562;-47.990032
Sao Paulo;Sertaozinho;Sao Joao;Joaquim Manoel Justino   ;14170339;30;-21.1373214;-48.0093302
Sao Paulo;Sertaozinho;Jardim Recreio dos Bandeirantes;Matheus Benelli    ;14171115;243;-21.129571;-48.0116596
Sao Paulo;Sertaozinho;Vila Industrial;Atilio Magon    ;14177015;68;-20.5280072;-47.389182
Sao Paulo;Sertaozinho;Parque Residencial Francisco Paschoal;Domingos Prizon    ;14177159;213;-21.8780914;-51.8399827
Sao Paulo;Franca;Vila Aparecida;Capitao Canuto de Azevedo  ;14401253;204;-20.5217579;-47.375939
Sao Paulo;Franca;Parque das Aguas;da Camara    ;14401306;174;-20.5393288;-47.4013437
Sao Paulo;Franca;Jardim Paulista;Amazonas     ;14401408;272;-20.5574507;-47.3930353
Sao Paulo;Franca;Jardim Paulistano;Primo Meneghetti    ;14402465;162;-20.5393288;-47.4013437
Sao Paulo;Franca;Parque do Castelo;Leontina Odette de Castro  ;14403204;200;-20.5393288;-47.4013437
Sao Paulo;Franca;Prolongamento Jardim Angela Rosa;Manif Elias Pedro   ;14403662;68;-20.5958508;-47.3658104
Sao Paulo;Franca;Parque Mundo Novo;Antonieta Almada Miranda   ;14404004;89;-20.5089264;-47.4052038
Sao Paulo;Franca;Jardim Aeroporto III;Vanildo Candido da Costa  ;14404226;36;-20.5441054;-47.4551691
Sao Paulo;Franca;Parque dos Pinhais;dos Angicos    ;14405631;201;-20.5393288;-47.4013437
Sao Paulo;Franca;Parque das Esmeraldas;Benedita Gabriela Barbosa Ignez  ;14406156;175;-20.5358277;-47.4593498
Sao Paulo;Franca;Residencial Peres Elias;Rodrigo da Silva Teodoro  ;14406804;172;-20.5393288;-47.4013437
Sao Paulo;Franca;Residencial Peres Elias;Daniel Martins Tristao   ;14406814;52;-20.4909718;-47.4179697
Sao Paulo;Franca;Residencial Meireles;Estacio Bernardino Seixas   ;14407272;129;-20.4874047;-47.4203238
Sao Paulo;Franca;Residencial Moreira Junior;Maria Aparecida Dias   ;14407513;236;-20.488244;-47.4315061
Sao Paulo;Franca;Jardim Luiza;Luiz Milani    ;14407522;241;-20.4848034;-47.4271792
Sao Paulo;Franca;Jardim Luiza II;Osvaldo Paes de Mello  ;14407629;123;-20.5393288;-47.4013437
Sao Paulo;Franca;Jardim Luiza II;Jose Barcellos Cardoso   ;14407643;203;-20.5172953;-47.3851155
Sao Paulo;Franca;Villagio Mundo Novo;Nelson Pires de Castro  ;14408112;222;-20.5092685;-47.3967063
Sao Paulo;Franca;Jardim Planalto;Antonio Herrero    ;14409091;181;-20.5120274;-47.3940032
Sao Paulo;Franca;Parque Moema;Elias Candido de Souza  ;14409175;29;-20.4892039;-47.4035181
Sao Paulo;Franca;Prolongamento Jardim Doutor Antonio Petraglia;Jeres Benedito de Souza  ;14409194;99;-20.5393288;-47.4013437
Sao Paulo;Franca;Parque do Horto;Joao Baptista dos Santos  ;14409361;227;-20.5666859;-47.3595204
Sao Paulo;Franca;Recreio Campo Belo;Doutor William Azzuz   ;14409400;119;-20.949552;-48.4795365
Sao Paulo;Franca;Franca Polo Club;Geraldo Rodrigues de Souza  ;14412310;72;-20.9435352;-48.4929851
Sao Paulo;Bebedouro;Centro;Doutor Cambauva    ;14700409;299;-20.971313;-48.4701142
Sao Paulo;Bebedouro;Jardim Casagrande;Salim Boremer Filho   ;14701638;241;-20.949552;-48.4795365
Sao Paulo;Bebedouro;Jardim Sao Carlos;Geraldo Ferreira    ;14702226;292;-20.9150995;-48.4950154
Sao Paulo;Bebedouro;Jardim Menino Deus I;Camburiu     ;14708078;125;-20.949552;-48.4795365
Sao Paulo;Bebedouro;Residencial Vale do Sol;Carlos Busse Junior   ;14708274;131;-20.521103;-48.5595143
Sao Paulo;Bebedouro;Jardim Italia;Paulo Sergio da Silva Pedro ;14710152;178;-20.5862626;-48.5588584
Sao Paulo;Barretos;Distrito Industrial II;Celso Daniel Galvani   ;14781145;283;-20.5536189;-48.570285
Sao Paulo;Barretos;Cristiano de Carvalho;C-24     ;14781468;82;-20.5770358;-48.5477847
Sao Paulo;Barretos;Jardim Silvia;Jorge Olegario de Almeida Abreu ;14783000;22;-20.5785578;-48.5444336
Sao Paulo;Barretos;City Barretos;Ceilao     ;14784064;183;-20.5732844;-48.5670416
Sao Paulo;Barretos;Jardim Nova Barretos;Julio Calil    ;14784094;148;-21.8112294;-48.1815587
Sao Paulo;Barretos;Jardim Soares;Hildebrando de Souza Filho  ;14784339;35;-21.7902935;-48.1864094
Sao Paulo;Araraquara;Jardim Santa Lucia;Coronel Jose Xavier de Mendonca ;14800556;32;-21.7784063;-48.1865003
Sao Paulo;Araraquara;Vila Santana;Barroso     ;14801165;293;-21.7916734;-48.1705364
Sao Paulo;Araraquara;Vila Yamada;Doutor Mario Arantes de Almeida ;14802030;157;-21.7848272;-48.1786486
Sao Paulo;Araraquara;Condominio Bella Vitta II;Vinte e quatro   ;14803843;154;-21.7604166;-48.1874349
Sao Paulo;Araraquara;Chacara Flora Araraquara;Joao Ciomino    ;14805356;83;-21.7436027;-48.1497698
Sao Paulo;Araraquara;Residencial Cambuy;Manoel Tavares de Campos  ;14805423;186;-21.7313449;-48.1523161
Sao Paulo;Araraquara;Jardim Roberto Selmi Dei;Bento Amadeu Malavolta   ;14806287;25;-21.813057;-48.1720375
Sao Paulo;Araraquara;Jardim Roberto Selmi Dei;Said Azzem    ;14806332;174;-21.8118005;-48.168896
Sao Paulo;Araraquara;Vila Melhado;Capitao Noray de Paula e Silva;14807045;26;-21.7848272;-48.1786486
Sao Paulo;Araraquara;Jardim Panorama;Doutor Adhemar Pereira de Barros ;14807083;75;-21.8028912;-48.1636619
Sao Paulo;Araraquara;Jardim Guanabara;Arthur Lopes de Castro  ;14807127;216;-21.8088065;-48.1563571
Sao Paulo;Araraquara;Jardim Padre Anchieta;Vicente Gullo    ;14807214;15;-21.8062773;-48.1536321
Sao Paulo;Araraquara;Jardim Eliana;Benevenuto Colombo    ;14807258;210;-21.2537784;-48.3446699
Sao Paulo;Araraquara;Jardim Residencial Agua Branca;Alfredo Gabriel Haddad   ;14807341;221;-20.8158352;-49.3882247
Sao Paulo;Jaboticabal;Conjunto Habitacional Hugo Lacorte Vitalle II;Osmar Ramos Tocantins   ;14875456;228;-20.817174;-49.404682
Sao Paulo;Sao Jose do Rio Preto;Centro;Coronel Spinola de Castro  ;15015500;10;-20.8133973;-49.3936747
Sao Paulo;Sao Jose do Rio Preto;Santos Dumont;Jesus Vilanova Vidal   ;15020060;289;-20.811761;-49.3762272
Sao Paulo;Sao Jose do Rio Preto;Vila Nossa Senhora da Paz;Paqueta     ;15025180;16;-20.7889914;-49.4250429
Sao Paulo;Sao Jose do Rio Preto;Jardim Residencial Vetorasso;Antonio Carlos Mariotti   ;15040285;238;-20.811761;-49.3762272
Sao Paulo;Sao Jose do Rio Preto;Jardim Bianco;Walter Carlos Araujo   ;15041516;16;-20.7797544;-49.3884396
Sao Paulo;Sao Jose do Rio Preto;Residencial Floresta Park (Zona Rural);Joao Rodrigues da Silveira  ;15044651;24;-20.811761;-49.3762272
Sao Paulo;Sao Jose do Rio Preto;Jardim Paraiso;Francisco Ovidio    ;15045215;65;-20.7792119;-49.3979919
Sao Paulo;Sao Jose do Rio Preto;Jardim Itapema;Nelson Marques Pimentel   ;15045360;42;-20.7731211;-49.3883299
Sao Paulo;Sao Jose do Rio Preto;Residencial Ana Celia;Direitos Humanos    ;15045512;63;-20.9255585;-49.4573336
Sao Paulo;Sao Jose do Rio Preto;Parque Residencial Dom Lafaiete Libanio;Antonio Francisco Coutinho   ;15046080;106;-20.811761;-49.3762272
Sao Paulo;Sao Jose do Rio Preto;Estancia Santa Clara (Zona Rural);8;15051679;145;-20.7802628;-49.3583861
Sao Paulo;Sao Jose do Rio Preto;Estancia San Carlos (Zona Rural);Celso Pereira dos Santos  ;15052872;51;-20.811761;-49.3762272
Sao Paulo;Sao Jose do Rio Preto;Jardim Nazareth;Joao Oliveira de Faria  ;15054040;86;-20.8012075;-49.3670014
Sao Paulo;Sao Jose do Rio Preto;Loteamento Parque Residencial da Lealdade;Ivete Moreno Cetrone   ;15054632;266;-20.8458656;-49.3336523
Sao Paulo;Sao Jose do Rio Preto;Jardim Paulista;Francisco Xavier Pedroso   ;15060170;62;-20.811761;-49.3762272
Sao Paulo;Sao Jose do Rio Preto;Chacara Jockey Club (Zona Rural);Silvio Pelicer Filho   ;15062002;191;-20.8329534;-49.3474323
Sao Paulo;Sao Jose do Rio Preto;Parque Residencial Damha VI;Missionaria Joaquina Machado de Oliveira ;15063123;190;-20.8266206;-49.3678431
Sao Paulo;Sao Jose do Rio Preto;Parque Residencial Lauriano Tebar II;Irma Helena Augusta Alves  ;15076493;117;-20.7845558;-49.4094684
Sao Paulo;Sao Jose do Rio Preto;Jardim Santa Catarina;Francisco Alves    ;15080190;178;-20.839757;-49.3968104
Sao Paulo;Sao Jose do Rio Preto;Estancia Santa Apolonia (Zona Rural);Asturias     ;15087281;183;-20.811761;-49.3762272
Sao Paulo;Sao Jose do Rio Preto;Jardim Francisco Fernandes;Nair dos Santos Lima  ;15090290;63;-20.811761;-49.3762272
Sao Paulo;Sao Jose do Rio Preto;Estancia Matinha (Zona Rural);Shoichi Ohno    ;15092226;88;-20.3995742;-49.9615033
Sao Paulo;Sao Jose do Rio Preto;Loteamento San Fernando Valley;das Araucarias    ;15093683;150;-20.4173291;-49.9702752
Sao Paulo;Votuporanga;Propovo;dos Canarios    ;15503114;35;-20.4173291;-49.9702752
Sao Paulo;Votuporanga;Votuporanga I;Joaquim Vicente Goncalves   ;15503286;167;-20.2686874;-50.5490441
Sao Paulo;Votuporanga;Conjunto Habitacional Sonho Meu;Basilio Augusto de Souza  ;15506072;22;-20.2652501;-50.5344115
Sao Paulo;Jales;Jardim Samambaia;Presidente Juscelino Kubitschek   ;15700214;283;-20.2664078;-50.5293234
Sao Paulo;Jales;Jardim Estados Unidos;Florida     ;15700274;89;-20.2860071;-50.543429
Sao Paulo;Jales;Jardim Estados Unidos;Arizona     ;15700284;136;-20.2933511;-50.5420048
Sao Paulo;Jales;Parque Industrial I;B     ;15703360;260;-20.281693;-50.5463365
Sao Paulo;Jales;Parque Industrial I;Industrial     ;15703362;12;-20.2841392;-50.5465174
Sao Paulo;Jales;Jardim Brasil;dos Guatambus    ;15704248;198;-20.2686874;-50.5490441
Sao Paulo;Jales;Vila Talma;Pedro Dutra da Silva  ;15704268;236;-20.2728067;-50.5593607
Sao Paulo;Jales;Jardim Pires de Andrade;Antonio Pelarini    ;15706002;218;-20.25119;-50.5542826
Sao Paulo;Jales;Vila Stafusa;das Violetas    ;15706050;218;-20.2433348;-50.5567551
Sao Paulo;Jales;Conjunto Habitacional Jose Antonio Caparroz Bogaz;Sebastiao Jose Salviano   ;15707666;221;-20.2686874;-50.5490441
Sao Paulo;Jales;Conjunto Habitacional Jose Antonio Caparroz Bogaz;Vitoria     ;15707702;41;-21.1491265;-48.9917052
Sao Paulo;Jales;Residencial Alpha Jales;Esparta     ;15708076;265;-21.1445832;-49.0012884
Sao Paulo;Catanduva;Parque Residencial Agudo Romao;Itirapina     ;15802004;15;-23.6011045;-46.7610853
Sao Paulo;Catanduva;Parque Residencial Agudo Romao II;Belo Monte    ;15802305;264;-21.1456771;-48.9482663
Sao Paulo;Catanduva;Jardim Pedro Borgoni;das Tulipas    ;15804380;72;-21.1318555;-48.977473
Sao Paulo;Catanduva;Distrito Industrial Antonio Zacaro;Iguatemi     ;15808325;89;-21.1318555;-48.977473
Sao Paulo;Catanduva;Conjunto Habitacional Prefeito Joao Righini;Paulo Coimbra Patto   ;15810376;140;-21.6028309;-48.3516083
Sao Paulo;Catanduva;Loteamento Cidade Jardim;Icapui     ;15810455;183;-21.6076969;-48.3536703
Sao Paulo;Matao;Jardim Ballista;Carlos Mariani    ;15990280;80;-21.6140546;-48.3632364
Sao Paulo;Matao;Jardim Buscardi;Narciso Baldan    ;15990460;221;-21.6029893;-48.3644226
Sao Paulo;Matao;Nova Matao;Felice Zambon    ;15990568;171;-21.5969911;-48.359957
Sao Paulo;Matao;Nova Matao;Renato Picchi    ;15990660;176;-21.2244393;-50.4388796
Sao Paulo;Matao;Alto;Tiradentes     ;15997080;168;-21.2285902;-50.4305811
Sao Paulo;Aracatuba;Jardim Nova Yorque;Jose Guimaraes Marques de Oliveira ;16018080;107;-21.2336188;-50.4668417
Sao Paulo;Aracatuba;Jardim Nova Yorque;Herculano Teodoro Rodrigues   ;16018287;21;-21.2399456;-50.459166
Sao Paulo;Aracatuba;Morada dos Nobres;Alberto Cerqueira Leite   ;16022190;145;-21.2028539;-50.4536793
Sao Paulo;Aracatuba;Conjunto Habitacional Clovis Valentin Picolotto;Antonio Cerizza    ;16022440;108;-21.212913;-50.449097
Sao Paulo;Aracatuba;Jardim Moreira;Evaristo dos Santos   ;16022731;256;-21.21472;-50.4489822
Sao Paulo;Aracatuba;Sao Joao;Cussy de Almeida Junior  ;16025050;61;-21.2001144;-50.4452179
Sao Paulo;Aracatuba;Bairro das Bandeiras;Tupinambas     ;16025180;181;-21.1937557;-50.4488163
Sao Paulo;Aracatuba;Sao Vicente;Sao Vicente    ;16050070;144;-21.1929897;-50.4496754
Sao Paulo;Aracatuba;Dona Amelia;Imaculado Coracao de Maria  ;16050683;51;-21.1564683;-50.4561408
Sao Paulo;Aracatuba;Dona Amelia;Sao Luiz    ;16050685;264;-21.1963712;-50.4790155
Sao Paulo;Aracatuba;Chacaras Versalhes;Fermino Marques de Brito  ;16058500;219;-21.1813236;-50.4561136
Sao Paulo;Aracatuba;Conjunto Habitacional Ezequiel Barbosa;Fundador Paulino Gatto   ;16070272;299;-21.186673;-50.4651303
Sao Paulo;Aracatuba;Primavera;Pedro Grassi    ;16075185;207;-21.2694609;-50.3369942
Sao Paulo;Aracatuba;Chacaras TV;Isamar     ;16075475;250;-21.2915812;-50.3437261
Sao Paulo;Birigui;Jardim Sao Conrado;Felipe Elias Bucharles   ;16201105;40;-21.2915812;-50.3437261
Sao Paulo;Birigui;Recanto Verde;Luiz Catharin    ;16201198;125;-21.2915812;-50.3437261
Sao Paulo;Birigui;Residencial San Marino;Joao Gregolin    ;16201491;168;-21.2876607;-50.3041951
Sao Paulo;Birigui;Joao Crevelaro;Odemir Constantino    ;16202345;71;-21.2849846;-50.3305517
Sao Paulo;Birigui;Joao Crevelaro;Vinte e Oito   ;16202355;36;-21.2915812;-50.3437261
Sao Paulo;Birigui;Jardim Sao Genaro;Piaui     ;16202448;74;-21.3015403;-50.3512049
Sao Paulo;Birigui;Vila Guanabara;Domingos Lot    ;16203022;102;-21.2915812;-50.3437261
Sao Paulo;Birigui;Jardim Jussara Maria;Augusto Silva    ;16204009;292;-21.4199005;-50.0816002
Sao Paulo;Birigui;Alto Colinas;Avelino Bertaglia    ;16207038;81;-21.6745267;-49.7585088
Sao Paulo;Penapolis;Jardim Sao Luiz;Rua Amazonas    ;16300971;205;-21.6732766;-49.7471452
Sao Paulo;Lins;Centro;Jaragua     ;16400103;300;-21.6802438;-49.7613794
Sao Paulo;Lins;Parque Xingu;Joao Alves da Costa  ;16400363;167;-21.6716357;-49.7611512
Sao Paulo;Lins;Jardim Ariano;Jose Garcia de Carvalho  ;16400460;18;-21.6717046;-49.7472302
Sao Paulo;Lins;Vila Alta;da Concordia    ;16400513;239;-21.6732766;-49.7471452
Sao Paulo;Lins;Vila Sao Jose;Jose Francisco Ribeiro   ;16401036;143;-21.6732766;-49.7471452
Sao Paulo;Lins;Vila Paulista;Monsenhor Joao Baptista Toffoli  ;16401052;178;-21.6697042;-49.738371
Sao Paulo;Lins;Jardim Linense;Coronel Jose Braulio Junqueira de Andrade;16401140;46;-21.6710849;-49.7248869
Sao Paulo;Lins;Jardim Aeroporto;Catarino Sales da Exaltacao  ;16401379;63;-21.6791412;-49.7428127
Sao Paulo;Lins;Residencial Jardim do Sol;Leopoldo Dias Quintella   ;16402712;210;-21.2247468;-50.866584
Sao Paulo;Lins;Vila Ester;Fatima Regina Pereira   ;16403107;254;-20.9037662;-51.373509
Sao Paulo;Valparaiso;Centro;Rua Manoel Parada de Carvalho 11;16880970;101;-20.9055648;-51.3553897
Sao Paulo;Andradina;Vila Feltrini;Benjamin Constant    ;16900447;143;-22.3337003;-49.0687429
Sao Paulo;Andradina;Jardim Bela Vista;Izabel dos Santos Knecht  ;16902211;36;-22.3233765;-49.0783188
Sao Paulo;Bauru;Vila Santa Tereza;Antonio Garcia    ;17012050;195;-22.314459;-49.0586951
Sao Paulo;Bauru;Centro;Monsenhor Claro    ;17015130;125;-22.2746972;-49.0671386
Sao Paulo;Bauru;Parque Residencial Castelo;Joao Garcia Martinez   ;17021180;241;-22.2763013;-49.0867514
Sao Paulo;Bauru;Vila Sao Paulo;Jose Bombini    ;17022124;162;-22.2930977;-49.0695182
Sao Paulo;Bauru;Nucleo Residencial Edison Bastos Gasparini;dos Graficos    ;17022440;215;-22.314459;-49.0586951
Sao Paulo;Bauru;Novo Jardim Pagani;Mario Manoel Sales Algodoal  ;17024240;232;-22.3038253;-49.0530459
Sao Paulo;Bauru;Residencial Nova Florida;Jeryes Shayeb    ;17024843;62;-22.294554;-49.0463452
Sao Paulo;Bauru;Parque Residencial Jardim Araruna;Marechal Rondon    ;17025162;46;-22.3190275;-49.0213927
Sao Paulo;Bauru;Vila Nova Santa Luzia;Jose Antonio Barreto   ;17025400;277;-22.3626714;-49.1040463
Sao Paulo;Bauru;Nucleo Habitacional Mary Dota;Doutor Marcos de Paula Raphael ;17026000;247;-22.3203115;-49.0043395
Sao Paulo;Bauru;Parque Julio Nobrega;Jose Ferreira Leite   ;17031451;91;-22.314459;-49.0586951
Sao Paulo;Bauru;Nucleo Habitacional Jose Regino;Cinco     ;17031707;56;-22.314459;-49.0586951
Sao Paulo;Bauru;Tangaras;Natal Fornazari    ;17035070;91;-22.314459;-49.0586951
Sao Paulo;Bauru;Vale do Igapo;Tacha     ;17036043;275;-22.3317953;-49.087711
Sao Paulo;Bauru;Jardim Mary;Orlando Stefano    ;17048180;33;-21.18685;-50.4293327
Sao Paulo;Bauru;Residencial Village Campo Novo;Noboru Kasama    ;17048795;58;-22.314459;-49.0586951
Sao Paulo;Bauru;Parque Fortaleza;Ambleto Bertolucci    ;17052021;92;-22.3224878;-49.1338024
Sao Paulo;Bauru;Vila Industrial;Aracatuba     ;17055519;211;-22.3219343;-49.1314746
Sao Paulo;Bauru;Quinta Ranieri;Antonio Vanini    ;17055802;286;-22.3235751;-49.1345738
Sao Paulo;Bauru;Monte Verde;Dois     ;17056265;118;-22.314459;-49.0586951
Sao Paulo;Bauru;Parque Santa Candida;Elizabete Bortolomai    ;17057651;74;-22.30275;-48.5755491
Sao Paulo;Bauru;Parque Santa Candida;Victor Daniel Juarez   ;17057656;299;-22.2884229;-48.5712412
Sao Paulo;Bauru;Vila Santa Rosa;Agostinho Fornetti    ;17063430;88;-22.2881388;-48.5639725
Sao Paulo;Jau;Jardim Odete;Tufik Sarkis    ;17204550;116;-22.2709794;-48.5593945
Sao Paulo;Jau;Vila Sampaio Bueno;Sampaio Bueno    ;17205070;223;-22.30275;-48.5755491
Sao Paulo;Jau;Vila Sampaio Bueno;Alfredo Leitao    ;17205080;118;-22.3057122;-48.5414639
Sao Paulo;Jau;Jardim Ana Carolina;Olivio Crozera    ;17208433;77;-22.30275;-48.5755491
Sao Paulo;Jau;Jardim America;Luiz Spirandelli    ;17210710;142;-22.30275;-48.5755491
Sao Paulo;Jau;Jardim das Paineiras;Padre Bonilha    ;17211380;142;-22.2615241;-48.5467413
Sao Paulo;Jau;Jardim Pedro Ometto;Dona Mariquinha Pacheco   ;17212541;152;-22.3680231;-48.6778365
Sao Paulo;Jau;Jardim Nova Jau;Norberto Leonelli Filho   ;17213590;201;-22.2175846;-49.9505291
Sao Paulo;Jau;Jardim Dona Emilia;Pedro Gasparotto    ;17215079;138;-22.19426;-49.9669142
Sao Paulo;Jau;Jardim Esperanca (Potunduva);Santa Catarina    ;17220200;139;-22.1908073;-49.9491415
Sao Paulo;Marilia;Jardim Marilia;Girassol     ;17502410;108;-22.1918512;-49.9561971
Sao Paulo;Marilia;Vila Operaria Alimentacao I;Waldemar Tome    ;17505610;172;-22.1651735;-49.9552124
Sao Paulo;Marilia;Palmital;Salvador Salgueiro    ;17510480;256;-22.1580441;-49.9613821
Sao Paulo;Marilia;Nucleo Habitacional Castelo Branco;Washington Luiz    ;17511190;242;-22.1469735;-49.9625122
Sao Paulo;Marilia;Cesar de Almeida;Manoel Maldonado    ;17511825;255;-22.1554982;-49.9708101
Sao Paulo;Marilia;Distrito Industrial;Guiomar Novaes    ;17512100;38;-22.2321064;-49.9386467
Sao Paulo;Marilia;Jardim Santa Antonieta;Sergio Faria    ;17512450;80;-22.2426371;-49.9793986
Sao Paulo;Marilia;Jardim Edisom da Silva Lima;Athanizio Senna da Silva  ;17512816;219;-22.226243;-49.9694975
Sao Paulo;Marilia;Jardim Portal do Sol;Sebastiao Goncalves Sobrinho   ;17519410;113;-22.2135954;-49.9769496
Sao Paulo;Marilia;Jardim Morumbi;Manoel Pereira    ;17526000;130;-21.995418;-49.9777986
Sao Paulo;Marilia;Jardim Polyana;Edgard Silva Lima   ;17527030;208;-22.2175846;-49.9505291
Sao Paulo;Marilia;Conjunto Habitacional Vila dos Comerciarios II;Darcilio Ambrosio    ;17527617;289;-21.9235465;-50.5100003
Sao Paulo;Marilia;Sitios de Recreio Leticia (Padre Nobrega);Rosalia     ;17533220;300;-21.9351729;-50.5144111
Sao Paulo;Marilia;Pedro Pereira de Mesquita (Lacio);Emerenciana Alves Neves   ;17539108;235;-21.9326526;-50.4842374
Sao Paulo;Tupa;Centro;Timbores     ;17601040;31;-21.9421189;-50.4974483
Sao Paulo;Tupa;Centro;Tabajaras     ;17601120;169;-21.9390499;-50.5203241
Sao Paulo;Tupa;Conjunto Habitacional Antonio Pereira Gaspar;Jose Simoes    ;17602850;130;-21.9173719;-50.5245519
Sao Paulo;Tupa;Parque Bela Vista;Nicola de Molla   ;17603252;223;-23.499079;-47.454496
Sao Paulo;Tupa;Centro;Luiz Gonzaga Junqueira de Andrade Filho;17605110;74;-23.5138221;-47.4071574
Sao Paulo;Tupa;Vila Abarca;Rosa Magi Convento   ;17607152;253;-23.5214853;-47.4332558
Sao Paulo;Sorocaba;Centro;Doutor Ferreira Braga   ;18010250;278;-23.5015899;-47.4735761
